"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PZP.1",5.70510048665925e-06,-0.997289165556499,0.029,0.039,0.101567903963995,"18","PZP"
"CD109",5.72438902816421e-06,0.424017070680472,0.015,0.007,0.101911297868407,"18","CD109"
"PCSK5.1",5.77653017615933e-06,-2.0630244972126,0.008,0.023,0.102839566726165,"18","PCSK5"
"IL18BP",5.81770978328003e-06,0.283718973286624,0.012,0.006,0.103572687271734,"18","IL18BP"
"GPR146.1",5.82166146847646e-06,-0.266651157677909,0.038,0.036,0.103643039123286,"18","GPR146"
"HPGD",5.89433370604523e-06,-1.56861686444208,0.012,0.024,0.104936822968723,"18","HPGD"
"AC145285.6",5.91484116163178e-06,0.314431058916791,0.023,0.014,0.10530191720053,"18","AC145285.6"
"NRSN2-AS1",6.16009801208997e-06,-0.474241217471153,0.015,0.016,0.109668224909238,"18","NRSN2-AS1"
"ZDHHC9",6.25917286310271e-06,1.17350536998984,0.019,0.007,0.111432054481818,"18","ZDHHC9"
"OBI1-AS1",6.3203763699675e-06,-0.346226259115555,0.01,0.008,0.112521660514531,"18","OBI1-AS1"
"AC011450.1",6.3354120320582e-06,-0.192841507305562,0.028,0.024,0.112789340406732,"18","AC011450.1"
"MAST4.1",6.38797643936088e-06,0.419062027740293,0.031,0.017,0.113725144549942,"18","MAST4"
"ZNF687-AS1",6.51761253978788e-06,0.332668584794296,0.013,0.006,0.116033056045844,"18","ZNF687-AS1"
"AC012313.1",6.72451347117386e-06,-0.571834312983466,0.013,0.012,0.119716513327308,"18","AC012313.1"
"PAXBP1-AS1",6.73136887549823e-06,0.983449907441445,0.016,0.006,0.119838560090495,"18","PAXBP1-AS1"
"CTPS2",6.74653133530851e-06,-0.457204107241531,0.02,0.019,0.120108497362497,"18","CTPS2"
"ADORA2B",6.75122058440403e-06,1.26147299543519,0.013,0.004,0.120191980064145,"18","ADORA2B"
"AC104695.2",6.84525392226688e-06,-0.695969000166534,0.011,0.012,0.121866055578117,"18","AC104695.2"
"CPNE8",6.85766513105252e-06,0.454165134160611,0.022,0.012,0.122087012328128,"18","CPNE8"
"OTUD1",6.90169271024567e-06,-0.433801766851924,0.018,0.017,0.122870835320504,"18","OTUD1"
"AL078600.1",6.95128472599972e-06,-0.660498744954113,0.013,0.013,0.123753721976973,"18","AL078600.1"
"FP236383.4.1",6.96569620969697e-06,-0.153259127544445,0.019,0.015,0.124010289621235,"18","FP236383.4"
"RASA4B",6.97377879852597e-06,0.416051350718108,0.014,0.007,0.124154183950158,"18","RASA4B"
"ZNF546",7.00423772151343e-06,0.403525539546069,0.02,0.011,0.124696444156104,"18","ZNF546"
"PBX4.1",7.1332929135693e-06,-1.32613817117198,0.015,0.03,0.126994013740274,"18","PBX4"
"DLEC1",7.15515875992541e-06,-0.166559511441067,0.01,0.007,0.127383291402952,"18","DLEC1"
"SLAMF1",7.19955253651872e-06,3.09706991515045,0.014,0.003,0.128173633807643,"18","SLAMF1"
"OVOL2",7.32118228600701e-06,-0.111058899984243,0.012,0.009,0.130339008237783,"18","OVOL2"
"FAM13A-AS1",7.34728093097174e-06,-0.436719610544336,0.023,0.023,0.13080364241409,"18","FAM13A-AS1"
"CDKL5",7.35154173072013e-06,-0.280662984423541,0.013,0.01,0.130879497432011,"18","CDKL5"
"S100A9",7.37013078789889e-06,-0.857154259418058,0.014,0.012,0.131210438416964,"18","S100A9"
"KIAA1841",7.47436877303923e-06,-1.33901625650498,0.008,0.012,0.133066187266417,"18","KIAA1841"
"AFAP1L2",7.48327759610145e-06,-0.217205643429851,0.016,0.013,0.133224791043394,"18","AFAP1L2"
"PPIP5K1",7.51837085320171e-06,0.134606167306389,0.022,0.015,0.13384955629955,"18","PPIP5K1"
"CCDC84-DT",7.52311214910651e-06,0.635187037468834,0.014,0.006,0.133933965590543,"18","CCDC84-DT"
"SLC16A13.1",7.57470021360291e-06,-0.537900255165251,0.012,0.011,0.134852387902773,"18","SLC16A13"
"RAB13",7.62157221198629e-06,1.15848515360188,0.013,0.004,0.135686850089992,"18","RAB13"
"YOD1",7.64659407714665e-06,-1.05431524942283,0.012,0.016,0.136132314355442,"18","YOD1"
"FGFRL1.1",7.67839081232714e-06,0.11368263692444,0.022,0.015,0.13669839163186,"18","FGFRL1"
"RILPL1",7.69238951742043e-06,-0.479093131052831,0.013,0.012,0.136947610578636,"18","RILPL1"
"KCNK6",7.71959260465486e-06,-0.137353369892788,0.017,0.013,0.13743190714067,"18","KCNK6"
"FAM122A",7.74442662624983e-06,0.314422915063187,0.013,0.007,0.137874027227126,"18","FAM122A"
"TMEM220-AS1",7.77886742590506e-06,0.902318820437435,0.013,0.005,0.138487176783388,"18","TMEM220-AS1"
"AL122035.1",7.90273727316102e-06,-0.495477020260349,0.019,0.019,0.140692431674086,"18","AL122035.1"
"ZNF607",7.97168464455774e-06,-0.226261922239549,0.023,0.019,0.141919901727061,"18","ZNF607"
"LRRC8B.1",8.03889828724949e-06,0.392444391196743,0.019,0.01,0.143116506207903,"18","LRRC8B"
"TPST1",8.15540796669019e-06,0.641840879624998,0.019,0.009,0.145190728030985,"18","TPST1"
"ABCD2.2",8.21555600721829e-06,-1.67123832701856,0.008,0.017,0.146261543596507,"18","ABCD2"
"LRRC43.1",8.22477879303436e-06,-1.20371171279041,0.013,0.021,0.146425736852391,"18","LRRC43"
"ZKSCAN7",8.23358155338652e-06,0.41002071726853,0.02,0.011,0.14658245239494,"18","ZKSCAN7"
"PGAP1",8.3579034154041e-06,-0.188814267328927,0.021,0.016,0.148795754504439,"18","PGAP1"
"SORD",8.51060051548585e-06,0.366970022012806,0.013,0.007,0.151514220977194,"18","SORD"
"AC040169.1",8.53310649434986e-06,-0.166661319077323,0.012,0.009,0.151914894918911,"18","AC040169.1"
"AC020910.5",8.78497317604779e-06,-0.751752073482745,0.014,0.015,0.156398877453179,"18","AC020910.5"
"TIGD6",8.81078874893904e-06,-0.336752930316739,0.011,0.008,0.156858472097362,"18","TIGD6"
"USP49",8.82455047556831e-06,-0.374349695217925,0.015,0.013,0.157103472116543,"18","USP49"
"CCDC15.1",9.34234987572342e-06,-0.720685304864475,0.014,0.016,0.166321854837504,"18","CCDC15"
"LINC00649.1",9.43898503141681e-06,-0.190973800300616,0.033,0.028,0.168042250514313,"18","LINC00649"
"LRRCC1",9.76688703262677e-06,-0.820321227959551,0.021,0.026,0.173879889841854,"18","LRRCC1"
"LINC01715",9.83906001398288e-06,1.15644939917957,0.01,0.003,0.175164785428937,"18","LINC01715"
"NPR2",1.0227633086341e-05,1.22032298280858,0.015,0.004,0.182082551836129,"18","NPR2"
"AC099791.2",1.02572258390566e-05,0.987855328736886,0.012,0.004,0.182609391612725,"18","AC099791.2"
"AL031428.1",1.0344909917088e-05,-0.329114718661063,0.018,0.016,0.184170431253918,"18","AL031428.1"
"AL031733.2",1.0349072401741e-05,2.13851127460367,0.01,0.002,0.184244535968196,"18","AL031733.2"
"AL512625.3",1.03722169847827e-05,-0.655814833111629,0.012,0.013,0.184656578980087,"18","AL512625.3"
"ARHGEF40",1.05825994279038e-05,2.35121466584636,0.01,0.002,0.188402017614971,"18","ARHGEF40"
"AL359504.2",1.06643104005857e-05,-0.299467372468142,0.019,0.017,0.189856718061627,"18","AL359504.2"
"AC067945.3.1",1.06795998815049e-05,-0.222803529134826,0.016,0.013,0.190128916690433,"18","AC067945.3"
"C20orf194",1.06994364382037e-05,-0.325195367829854,0.01,0.008,0.190482066909341,"18","C20orf194"
"NET1",1.07862042201228e-05,-0.321322941407492,0.01,0.007,0.192026793730847,"18","NET1"
"AC004448.2.2",1.08780875889954e-05,0.40071332323542,0.229,0.175,0.193662593346884,"18","AC004448.2"
"TP53INP2",1.09436981912863e-05,-0.555408680103756,0.012,0.012,0.19483065889947,"18","TP53INP2"
"AL359513.1",1.10398722541938e-05,-0.35895762076582,0.022,0.021,0.196542845741412,"18","AL359513.1"
"BCL7A.1",1.13083020645175e-05,0.316133113855125,0.019,0.01,0.201321701654605,"18","BCL7A"
"RTL6.1",1.13422324937225e-05,-0.470089998203552,0.025,0.025,0.201925765085742,"18","RTL6"
"AC090204.1",1.13632002317154e-05,0.871433899045755,0.019,0.008,0.202299053725229,"18","AC090204.1"
"MEGF8",1.14349010250173e-05,-0.54194010772824,0.018,0.019,0.203575542948383,"18","MEGF8"
"LINC02649",1.16518553620963e-05,-0.12619314586167,0.032,0.027,0.2074379810114,"18","LINC02649"
"JAML.2",1.19562116379226e-05,-0.578548302985327,0.089,0.111,0.212856435789936,"18","JAML"
"RAB34",1.20036147393894e-05,0.715712627432953,0.012,0.005,0.21370035320535,"18","RAB34"
"NEURL1",1.20580671391575e-05,0.920939035680602,0.011,0.003,0.214669769278421,"18","NEURL1"
"TAFA2",1.22456271519921e-05,-0.583660131900456,0.018,0.017,0.218008900186914,"18","TAFA2"
"SEMA3A",1.22500312263164e-05,1.50922101918624,0.01,0.002,0.218087305922111,"18","SEMA3A"
"NEU3",1.24268701793253e-05,0.107831543884214,0.023,0.016,0.221235569802527,"18","NEU3"
"ZIK1",1.24759975074043e-05,-0.326335605237507,0.021,0.019,0.222110183624319,"18","ZIK1"
"PTGDS.1",1.25299081229096e-05,-3.67624378703116,0.002,0.014,0.22306995431216,"18","PTGDS"
"GINS4",1.25423683928191e-05,-1.04756903924381,0.008,0.01,0.223291784497358,"18","GINS4"
"HSPA6",1.28550970062875e-05,3.10359024292113,0.032,0.013,0.228859292002936,"18","HSPA6"
"BMERB1.2",1.32883085930322e-05,-0.963042580411181,0.017,0.024,0.236571757881752,"18","BMERB1"
"HIST1H4I",1.33380852670905e-05,-0.314506507593776,0.011,0.009,0.237457932010012,"18","HIST1H4I"
"STAP2",1.33875892282125e-05,0.103250157509564,0.012,0.007,0.238339251029868,"18","STAP2"
"BUB1",1.35580167383101e-05,0.205982157179651,0.016,0.01,0.241373371992134,"18","BUB1"
"AC133552.5.1",1.36074767207969e-05,-0.840686783960505,0.015,0.018,0.242253908060346,"18","AC133552.5"
"TPTE2",1.41462810219659e-05,0.438390059568113,0.019,0.01,0.251846241034059,"18","TPTE2"
"OBSCN.3",1.43947262082971e-05,-0.519002539235073,0.026,0.027,0.256269310686314,"18","OBSCN"
"MSC.2",1.44078141401913e-05,-3.172489154247,0.002,0.014,0.256502315137826,"18","MSC"
"MT-ATP8.2",1.4524333428043e-05,0.119967146672755,0.958,0.924,0.25857670801945,"18","MT-ATP8"
"DCUN1D3",1.45473514256689e-05,-0.262001542977814,0.012,0.009,0.258986497431183,"18","DCUN1D3"
"RTCA-AS1",1.48168641577e-05,0.186723561139881,0.017,0.01,0.263784632599534,"18","RTCA-AS1"
"AC006141.1",1.48299317942462e-05,0.715592855800289,0.019,0.008,0.264017275732964,"18","AC006141.1"
"ABCA10",1.49209199224121e-05,-0.134319393389114,0.014,0.01,0.265637137378703,"18","ABCA10"
"AP001610.2.2",1.51255306457849e-05,-0.424702627651086,0.013,0.011,0.269279822086909,"18","AP001610.2"
"B3GNT4",1.52101381382448e-05,-2.62425652518926,0.003,0.011,0.270786089275173,"18","B3GNT4"
"AC093673.1",1.5312861197487e-05,-0.817759716067631,0.01,0.011,0.272614867898861,"18","AC093673.1"
"FKBP1B.2",1.54758102520262e-05,-0.251845940941823,0.014,0.012,0.275515849916822,"18","FKBP1B"
"AC240274.1",1.54962786215428e-05,-0.36577536648527,0.011,0.009,0.275880248299327,"18","AC240274.1"
"LINC00526",1.55025013355412e-05,0.123037715932915,0.023,0.016,0.27599103127664,"18","LINC00526"
"RBKS",1.55332855173096e-05,-0.101253069373364,0.022,0.018,0.276539082064663,"18","RBKS"
"GOLGA8O",1.58157879927005e-05,1.03270429927741,0.014,0.005,0.281568473634047,"18","GOLGA8O"
"AC074032.1",1.58628819907331e-05,-0.526467915883276,0.021,0.021,0.282406888081021,"18","AC074032.1"
"TMOD2",1.60413135999696e-05,0.840293066815825,0.014,0.006,0.28558350602026,"18","TMOD2"
"MAP3K7CL",1.61306408100659e-05,-0.305224916326531,0.017,0.015,0.287173798341604,"18","MAP3K7CL"
"HEATR9",1.61738282441177e-05,-1.76055326620361,0.008,0.019,0.287942664230028,"18","HEATR9"
"HHLA3",1.63376096401505e-05,-0.171908012632242,0.022,0.018,0.290858464423599,"18","HHLA3"
"DNAH7",1.64609202124394e-05,1.5094215893043,0.013,0.003,0.293053762542059,"18","DNAH7"
"AC010883.3.1",1.64658361623698e-05,-0.208458119160242,0.022,0.019,0.293141281198669,"18","AC010883.3"
"AC009065.4.1",1.64663761005212e-05,-0.311452082150806,0.016,0.014,0.293150893717579,"18","AC009065.4"
"ZSWIM1",1.65108667687113e-05,1.47983088591117,0.015,0.004,0.293942961083367,"18","ZSWIM1"
"AC074117.1",1.66838153217211e-05,0.320225792046843,0.019,0.012,0.2970219641726,"18","AC074117.1"
"HNRNPA1P48",1.67480816514263e-05,0.342909930625472,0.013,0.007,0.298166097640342,"18","HNRNPA1P48"
"AC053527.2",1.69636625589041e-05,0.355040259523419,0.012,0.006,0.30200408453617,"18","AC053527.2"
"C1orf74",1.69737606915574e-05,-0.633915563189895,0.012,0.013,0.302183861591797,"18","C1orf74"
"AL049780.2",1.70269793535725e-05,0.124826213240371,0.019,0.013,0.303131313431652,"18","AL049780.2"
"AC009831.1",1.71288751636793e-05,0.846612393153126,0.015,0.006,0.304945364538982,"18","AC009831.1"
"GDPD1",1.71977976392781e-05,-0.932271288244612,0.022,0.032,0.306172391372069,"18","GDPD1"
"P2RX7",1.74872291016716e-05,0.135561283259992,0.027,0.019,0.311325139697059,"18","P2RX7"
"AC025165.2",1.76576599029636e-05,-0.598747474646297,0.012,0.013,0.314359319252462,"18","AC025165.2"
"SESN3.2",1.83265153422643e-05,-0.644331100280276,0.029,0.033,0.326266952638332,"18","SESN3"
"EEPD1",1.83514614398e-05,1.65710219774655,0.016,0.004,0.32671106801276,"18","EEPD1"
"TENM1.2",1.84943455561952e-05,-1.56526595384406,0.012,0.024,0.329254833936944,"18","TENM1"
"PIPOX",1.88733663982743e-05,0.274398024999875,0.015,0.009,0.336002541988477,"18","PIPOX"
"AC092164.1",1.89117325672616e-05,0.560678336795163,0.017,0.008,0.336685574894959,"18","AC092164.1"
"LINC01550.2",1.89180354845385e-05,-3.99070385720528,0.001,0.012,0.336797785731238,"18","LINC01550"
"LGALS1.2",1.89200063305204e-05,0.556098714692996,0.52,0.459,0.336832872702254,"18","LGALS1"
"AC002091.2.1",1.89246293204656e-05,0.388361911341975,0.022,0.013,0.336915175792249,"18","AC002091.2"
"FBXL18.1",1.91517541177789e-05,0.233185088444141,0.025,0.016,0.340958678558818,"18","FBXL18"
"SRGAP2B.1",1.93298666517171e-05,-0.903558582413625,0.023,0.032,0.34412961600052,"18","SRGAP2B"
"LINC00205",1.96397522161595e-05,0.34338437745768,0.024,0.015,0.349646508704288,"18","LINC00205"
"AC104794.3",1.97040087286096e-05,-0.810533333302954,0.012,0.015,0.350790467395436,"18","AC104794.3"
"TEX2",1.98070766208758e-05,-0.416878654857048,0.023,0.023,0.352625385081451,"18","TEX2"
"GPR55.2",1.99717172064003e-05,-1.07434013712773,0.012,0.014,0.355556481425545,"18","GPR55"
"CNNM4",2.00765859442046e-05,-1.03504649575336,0.014,0.02,0.357423459564674,"18","CNNM4"
"CBR3-AS1",2.03948554087957e-05,0.342382759956142,0.012,0.006,0.36308961084279,"18","CBR3-AS1"
"C1orf198",2.04027082535446e-05,0.347895321681531,0.011,0.005,0.363229415037854,"18","C1orf198"
"ZNF713",2.06813320838339e-05,0.334437474933337,0.019,0.011,0.368189755088495,"18","ZNF713"
"CCDC189",2.0942826691578e-05,0.220915319091031,0.015,0.009,0.372845143590164,"18","CCDC189"
"ZNF674",2.14801793385102e-05,0.156854491575492,0.016,0.01,0.382411632763498,"18","ZNF674"
"CDC37L1-DT",2.15626819397102e-05,-0.187791838175671,0.018,0.015,0.383880426572661,"18","CDC37L1-DT"
"SNRK-AS1.1",2.16185296858017e-05,-0.22632163587482,0.029,0.028,0.384874683996328,"18","SNRK-AS1"
"SGO1-AS1",2.18776262220875e-05,0.2841690381062,0.031,0.02,0.389487379631825,"18","SGO1-AS1"
"PPFIBP1",2.2116989162265e-05,1.40300743352257,0.012,0.003,0.393748758055804,"18","PPFIBP1"
"GGPS1",2.22330167703949e-05,-0.807354249366083,0.012,0.015,0.39581439756334,"18","GGPS1"
"PLPP6",2.22949716000448e-05,-0.306061608671695,0.021,0.019,0.396917379395597,"18","PLPP6"
"ABALON",2.24130105696453e-05,0.379078866949714,0.015,0.009,0.399018827171396,"18","ABALON"
"MAMDC4",2.2791399587616e-05,0.103121815331178,0.011,0.007,0.405755286858328,"18","MAMDC4"
"POC1A",2.29290737224805e-05,0.805475438827702,0.012,0.004,0.408206299481321,"18","POC1A"
"TNK2-AS1",2.30503264996884e-05,0.156371778955503,0.019,0.013,0.410364962673952,"18","TNK2-AS1"
"GDPD5",2.3284495513286e-05,-0.749985234080498,0.009,0.01,0.41453387362303,"18","GDPD5"
"CDKN1A.1",2.33216570635407e-05,0.740960863748956,0.05,0.029,0.415195460702216,"18","CDKN1A"
"EIF1B-AS1.1",2.3342475757724e-05,-0.342132435754715,0.023,0.021,0.415566095914761,"18","EIF1B-AS1"
"LINC01504",2.36564916094762e-05,0.538370829979756,0.015,0.007,0.421156520123505,"18","LINC01504"
"FSIP1",2.37946222443389e-05,-1.89011375378055,0.005,0.012,0.423615659815965,"18","FSIP1"
"NFYC-AS1",2.3986532932262e-05,0.302018265914741,0.019,0.011,0.42703224579306,"18","NFYC-AS1"
"UFSP1",2.42260422661479e-05,0.855091351226912,0.012,0.005,0.431296230464231,"18","UFSP1"
"AC009495.1.1",2.42766246456974e-05,-1.25914964313525,0.007,0.01,0.432196748567351,"18","AC009495.1"
"ZNF175.1",2.43358890810544e-05,-1.09746234221094,0.01,0.014,0.433251833310011,"18","ZNF175"
"SLC25A10",2.50012212075123e-05,0.718212476298969,0.012,0.005,0.445096741157342,"18","SLC25A10"
"WWC2",2.5032038800398e-05,0.75936290317921,0.013,0.005,0.445645386763485,"18","WWC2"
"CBWD3.1",2.52016876877915e-05,0.616995628709754,0.015,0.007,0.448665645905752,"18","CBWD3"
"ARHGAP33",2.52057209859872e-05,-0.200097576582255,0.014,0.011,0.44873745071353,"18","ARHGAP33"
"SLC11A1",2.52597598164371e-05,-0.511108110052986,0.017,0.018,0.449699504012029,"18","SLC11A1"
"AC012306.2",2.53523249991093e-05,0.771979510291168,0.014,0.006,0.451347441959142,"18","AC012306.2"
"CALCRL",2.55517393993985e-05,0.7881300547824,0.016,0.007,0.454897616527491,"18","CALCRL"
"KAZN.1",2.58126424818792e-05,-1.65165329813531,0.008,0.015,0.459542474104896,"18","KAZN"
"DLGAP1-AS2",2.6725164297762e-05,-0.597125818327431,0.016,0.018,0.475788099993057,"18","DLGAP1-AS2"
"FLACC1",2.69991304703712e-05,-0.437553533461582,0.013,0.012,0.480665519764018,"18","FLACC1"
"AL590399.1",2.71281287807033e-05,-0.319651135520164,0.012,0.009,0.482962076682861,"18","AL590399.1"
"AC034102.6.1",2.73598258680539e-05,0.482530470928293,0.018,0.01,0.487086979928964,"18","AC034102.6"
"LINC01765",2.75078763185256e-05,0.331515901940565,0.01,0.005,0.489722722098711,"18","LINC01765"
"AL354740.1",2.75600829531333e-05,0.494585883654348,0.016,0.009,0.490652156814632,"18","AL354740.1"
"AL355353.1",2.76269402388031e-05,1.25528952189601,0.011,0.003,0.491842417071412,"18","AL355353.1"
"AC073475.1",2.80594589110596e-05,1.0009103173332,0.015,0.006,0.499542546993594,"18","AC073475.1"
"ARMCX5-GPRASP2",2.81069253808741e-05,-0.298048329347179,0.019,0.017,0.500387592555702,"18","ARMCX5-GPRASP2"
"AC073167.1",2.82345439588748e-05,-1.78853272379644,0.006,0.014,0.502659586099847,"18","AC073167.1"
"CCNJ.1",2.84263933947159e-05,0.661515458564774,0.018,0.008,0.506075081606127,"18","CCNJ"
"ZNF19",2.86172200907266e-05,-0.789948315511057,0.008,0.01,0.509472369275206,"18","ZNF19"
"AC009041.2",2.865045108315e-05,2.30212041076178,0.012,0.002,0.51006398063332,"18","AC009041.2"
"MIR4422HG",2.88733769975649e-05,-1.47313849619258,0.011,0.025,0.514032730687648,"18","MIR4422HG"
"FP565260.6",2.89415688127183e-05,-0.685866708124268,0.012,0.014,0.515246749572824,"18","FP565260.6"
"ADNP-AS1",2.91732416182729e-05,0.558971416678988,0.014,0.007,0.519371220530112,"18","ADNP-AS1"
"EPB41L2.1",2.99327197142376e-05,0.584546476118906,0.018,0.008,0.532892209072572,"18","EPB41L2"
"RLN2",3.00105963500141e-05,1.76649162452475,0.011,0.002,0.5342786468193,"18","RLN2"
"AL133410.1",3.00912203277612e-05,0.649426692572804,0.013,0.006,0.535713995495132,"18","AL133410.1"
"NUF2",3.02717423456101e-05,-0.138671138352866,0.021,0.017,0.538927828978897,"18","NUF2"
"Z83843.1.1",3.03966712583243e-05,-1.0113123431258,0.01,0.012,0.541151938411947,"18","Z83843.1"
"AC021683.5",3.07847481694767e-05,0.159548636748268,0.013,0.008,0.548060871661193,"18","AC021683.5"
"AC004906.1",3.08990959732131e-05,0.296646038855698,0.019,0.011,0.550096605611112,"18","AC004906.1"
"MIR4458HG",3.0936454735341e-05,0.508835720282483,0.019,0.01,0.550761703653275,"18","MIR4458HG"
"LPP-AS2",3.13434349587448e-05,1.55896326693415,0.014,0.004,0.558007172570534,"18","LPP-AS2"
"AL133477.2",3.19479833685102e-05,-1.37340175260113,0.008,0.015,0.568769947909587,"18","AL133477.2"
"NUDT11",3.21066179797881e-05,-0.630275833325336,0.014,0.015,0.571594119894168,"18","NUDT11"
"NBPF9.1",3.25560255618796e-05,0.113440353582921,0.018,0.012,0.579594923078142,"18","NBPF9"
"GATA6.1",3.31899424518431e-05,0.55958722314034,0.017,0.008,0.590880545470164,"18","GATA6"
"EXOC6B.2",3.31910324662801e-05,-0.279091944362581,0.052,0.052,0.590899950997184,"18","EXOC6B"
"CBR3",3.36295184356328e-05,0.222042564851956,0.016,0.01,0.598706316709572,"18","CBR3"
"ZFP3",3.48005484320926e-05,-0.34734048078408,0.018,0.016,0.619554163736545,"18","ZFP3"
"PARPBP",3.51481605750136e-05,-0.539459343525449,0.015,0.014,0.625742702716968,"18","PARPBP"
"QPRT.1",3.52705773451916e-05,-0.379494776263259,0.012,0.01,0.627922088476446,"18","QPRT"
"PTK7",3.60335121262467e-05,0.552960059627089,0.01,0.004,0.641504616383569,"18","PTK7"
"AC087623.2.1",3.6059871795608e-05,-0.200831638310241,0.01,0.007,0.64197389757721,"18","AC087623.2"
"AP004609.3",3.61004512858668e-05,0.237100035181366,0.022,0.014,0.642696334242287,"18","AP004609.3"
"AC096677.1",3.62702279023264e-05,0.759777694736889,0.014,0.006,0.645718867345116,"18","AC096677.1"
"EVI5",3.64225881900908e-05,-0.845891216024286,0.014,0.017,0.648431337548186,"18","EVI5"
"SPTY2D1OS.1",3.68840254083348e-05,0.175505155776818,0.019,0.013,0.656646304344585,"18","SPTY2D1OS"
"MDC1-AS1",3.73749952830788e-05,0.42417531245198,0.01,0.005,0.665387041024653,"18","MDC1-AS1"
"NAGS",3.74486724148564e-05,-0.536116639786305,0.014,0.015,0.666698715001689,"18","NAGS"
"AC253572.2",3.74978555440519e-05,0.912931374717471,0.01,0.003,0.667574322250755,"18","AC253572.2"
"DYNC2H1",3.85053878352065e-05,-0.360383721927182,0.022,0.022,0.685511419630181,"18","DYNC2H1"
"KDM2B-DT.1",3.87691448013251e-05,-2.17442611068297,0.005,0.014,0.69020708489799,"18","KDM2B-DT"
"AC008608.2",3.88722609146233e-05,-0.158644690813053,0.015,0.012,0.692042861063039,"18","AC008608.2"
"AIF1.2",3.90274078374375e-05,-0.622768378926485,0.017,0.016,0.694804941729899,"18","AIF1"
"GOLGA6L9",3.97186374734939e-05,1.19054892967347,0.015,0.005,0.707110902940611,"18","GOLGA6L9"
